686112	998879	235480	950216	366142
673874	805000	548848	41693	178689
169315	957714	4626	92428	394748
703474	687260	632194	299633	662121
244835	965079	952806	345475	254089
947023	391407	749446	179313	982744
987298	115775	647077	709951	794008
665619	477297	160100	923475	469988
697399	115599	506054	30320	776665
333014	631276	86469	657427	881892
238774	447645	921358	341207	6533
686861	937550	800018	909547	312068
91808	236753	806972	86824	956378
533475	996118	126997	396035	531269
555811	601453	836721	327565	250837
123794	275127	858405	892860	641458
345792	903157	725309	945233	173226
872427	998393	229052	237699	770576
490483	764826	433645	479250	216264
964340	688962	89716	777434	718631
55795	764548	825466	455585	184096
762928	113530	681043	645949	808949
402752	433822	215095	380749	715777
706032	699062	615957	634747	453908
240810	998107	898913	438380	997189
843919	743684	382318	738343	176532
423380	85078	453022	463177	823733
286288	652685	103558	598782	999929
507591	822466	553653	745455	583450
91092	849400	940760	659037	294247
829050	207590	995859	9377	283497
679808	342724	882313	419334	240774
577678	183915	212667	44747	547818
883476	409197	576882	118197	972163
693928	872807	46827	726867	174278
450874	431455	937240	690211	847781
437835	909738	900695	591760	121758
715865	846339	466770	487917	708392
466090	132539	791159	936812	637086
75141	111928	711461	820417	146769
874699	137667	973118	215646	702134
482377	728653	541551	129895	202628
796116	228977	795140	183673	370264
163451	282298	148582	167598	325890
697128	524213	882393	152242	344224
652928	255152	332799	952309	83127
387852	165615	437363	538209	86056
948116	912751	253495	140527	507556
976452	470322	293650	836141	352844
155203	297160	241909	310746	910494
103526	227594	259570	772499	580560
783349	464607	407642	935371	195880
94065	312539	364315	559993	137364
303000	146969	76367	231549	179909
424568	499066	620864	96038	709421
475797	904573	104614	695274	871891
89631	881707	929218	485486	343391
694671	605685	515807	213407	662947
697293	992900	277429	842189	911033
391105	250101	67089	562933	182888
899667	117713	239088	990707	535897
709204	964223	970668	558910	999289
873727	751455	345474	677518	725741
952318	130307	824157	511247	348291
368727	34408	285270	792424	426327
202702	304477	557430	546520	662612
324169	385640	995383	986095	983835
596581	50976	519022	423891	448090
130765	408744	44957	310974	593789
42552	232155	528349	355426	647083
228748	189208	281454	314248	594851
30641	253874	84718	755641	958843
862025	459760	734593	292452	905648
157619	136163	83372	428265	705654
723828	824709	716431	109207	304182
871630	627546	377617	692306	380348
478299	222718	538559	280398	544192
536470	537889	72935	680535	744223
572038	973715	707849	948954	317856
541410	522613	450084	209615	533485
678257	651397	221202	937362	868837
772874	670532	776203	972262	109587
936702	399407	620137	664869	139006
905386	996298	586638	140079	741695
182068	6047	264631	711326	163062
51091	72142	312220	915187	571966
614734	359302	658621	514996	279077
675503	342153	342030	905040	531274
698582	354595	275443	386415	556433
265726	824555	526525	388529	523860
942976	964813	689430	648047	215443
301707	462722	779763	168127	4517
485227	619719	453366	918405	576922
261758	882912	765206	497381	970995
48296	163186	477216	352291	783906
843476	682725	874375	393063	321801
915943	961899	352441	87746	136718
679459	552262	332566	720246	898214
994410	82023	387080	334019	218374
345396	363026	520161	199601	821080
321686	685695	275331	379443	896208
425657	207000	93275	683975	206784
982554	952576	843890	774187	712644
129851	440096	744840	396154	586672
679599	482668	588558	930827	618175
713948	932881	156471	395152	399985
285956	854060	409490	199505	686185
54660	261524	402395	298442	969411
585379	868777	357835	763533	527224
993490	636103	771850	400221	23151
236432	774146	638343	249665	141278
637898	81485	486381	94040	639534
539620	835882	766367	591490	662918
967180	22297	976622	919919	212869
676320	758593	534080	650015	108686
886558	592008	540727	980407	998167
13031	259958	869772	956126	625020
960853	734012	23563	700814	753541
307692	319883	891582	158573	596738
844749	609	591267	56181	829623
666825	966843	965734	566314	100671
21122	924642	359448	391632	763030
74750	471964	34380	472672	933569
955616	811635	251407	678270	161830
657732	973188	604461	130322	179674
252560	336331	494001	838319	326756
223019	890292	82700	193618	788503
438819	201489	626721	388382	600428
390055	122331	564987	41708	100656
567027	282396	194885	7147	339257
24589	343477	503290	516243	507279
483445	189393	829896	242238	556095
351569	53277	524325	134125	51106
357568	132989	531783	109639	994584
83685	496338	27953	742723	383493
915934	408514	107754	852571	375160
981099	440136	716591	26595	893706
828556	217220	724153	775574	210237
457239	470295	301560	593188	908477
283078	776405	350388	697651	848116
624972	120018	548162	142609	10174
471137	912598	621746	886353	617544
226322	276926	478810	819683	670921
126785	538266	625980	56913	440168
124247	556877	896321	983185	571684
699233	966089	475566	225564	105130
995299	164269	251638	41019	7623
648498	705234	221650	581670	643760
758298	881359	406556	316862	395420
511887	535775	762482	191493	9829
826955	492173	177818	178047	741709
364312	517424	775584	477247	773468
421315	517434	170450	67462	135491
324291	352260	298421	998027	810566
110281	647315	728732	181885	659813
238648	424003	774627	991731	322987
431359	408989	977506	212507	936414
749895	2209	208475	977073	113773
23626	414985	958055	700584	566980
636233	819555	100331	506119	824155
618518	855901	853233	768382	130575
767827	902118	146987	717247	894574
718142	69665	162412	360994	642754
715355	996435	469636	164184	767149
372226	17347	698081	331345	260359
284159	864831	92789	129512	14513
741943	516594	841036	388350	920151
760322	499058	743644	629890	991685
68866	165233	512954	661210	712230
38775	706074	90013	942962	998046
548476	186836	249626	220765	135414
182121	127363	55135	125030	68429
84247	827548	97131	757410	946843
398236	347379	185214	602090	845481
40375	356371	86658	328270	507427
870064	696110	64993	876999	78721
867621	800782	929211	173567	493361
334827	729288	619045	177148	951866
816224	694833	595132	73519	80636
240964	789245	127787	890766	258072
998804	922745	338258	693178	287776
205357	912949	239384	542274	419200
215358	343020	511553	618261	163102
88852	554150	648345	484933	8969
817195	817606	103786	25531	46971
924874	991959	576029	551645	758738
34542	472007	854137	266598	85426
224121	717254	986797	511220	763918
285525	572988	151761	327244	204906
821827	823542	227313	3628	163735
859677	783079	21964	762661	50141
754336	995438	449206	747999	431750
148612	969344	802985	388439	322082
215314	498838	109590	978280	852496
946809	394648	150461	975836	952351
761588	763532	64503	752326	269885
54704	86481	248830	572750	676713
24901	502531	439451	453115	498972
405271	263550	210874	283157	356213
239214	803189	157811	298191	387663
562826	881447	906672	214855	24894
570216	483680	656363	393711	644435
762426	671482	952828	271636	133668
788430	483802	488236	90673	208601
151899	617349	895486	311065	724181
272381	107344	307207	867631	844290
379350	597540	962787	734732	329304
296257	712631	19147	984017	665125
65875	57530	564122	641513	266469
560058	423071	109572	541753	407716
606828	680556	952485	395016	349185
759760	689189	92215	243226	54769
873407	826657	564309	880432	530560
661070	390624	571166	279767	143400
965966	113712	385938	969518	699234
861096	563485	654590	910132	846479
130902	536244	359519	357922	254878
303351	63583	535641	475161	574494
870083	726805	508693	628567	827475
755104	524429	390655	459689	752216
598070	721447	548446	351888	454137
786129	788216	327357	304091	580473
633693	578795	360652	285527	533590
49478	336127	364647	296029	410867
91201	457600	175623	292397	428137
785985	781067	899140	959928	260509
375717	74559	89392	458409	796304
790715	424093	313669	485926	835321
929568	350743	174433	449693	654883
829930	570415	91364	28365	765150
24615	220535	449485	459365	667839
39436	605196	211839	421502	516387
761660	914310	180319	218519	867275
217673	895838	713761	879793	802086
706955	786351	249769	132919	779494
727332	247112	978902	767455	773328
359639	152574	456557	243060	888505
132768	142441	689796	107560	445034
647081	362764	454855	367093	9043
460	60267	628300	578136	458654
416640	955767	952552	614436	694222
249468	225995	3833	166865	242953
92404	164103	838004	990188	377770
715322	432562	112549	892612	19429
480084	924460	129075	744740	861836
593429	376918	197407	634201	640532
757053	409115	267064	590334	153486
923362	804837	504852	395112	900339
770169	806210	642846	924246	261090
361016	346213	615446	681895	719101
695753	151574	264675	34026	682609
34304	55436	785004	586258	821788
499952	20653	689206	405891	90469
870734	442944	992446	287502	135544
681926	639169	700337	622942	957020
122048	801126	485003	621553	58261
73349	555641	522532	568201	803303
375898	513174	811921	444877	657399
229769	918447	924192	634424	459381
828517	937057	653870	597803	316751
491549	809872	472144	195836	919669
713181	339327	742376	193790	452159
31696	280187	774621	486848	893646
978864	576209	279663	60765	668436
54084	762147	790413	204421	360019
148320	676801	53443	71440	343294
701521	372937	717409	384906	52589
391402	921237	679229	145261	532131
633841	471574	4684	943060	364875
155006	627250	40281	474312	663556
988869	235321	23016	267593	363688
411564	547009	531465	440676	781477
64120	159339	601916	984138	587340
724507	409381	96495	313758	370433
533326	422004	575288	788299	499873
848031	24397	881980	135803	455772
102037	136919	727203	398849	100668
328329	292667	222536	780268	650025
693909	763895	551852	592576	67161
902024	679017	107138	666885	693039
145494	648596	588478	523882	542615
571137	695123	703133	737228	108584
850223	71529	401230	631771	320257
65365	704540	540455	394494	911769
511265	626415	532594	227911	876766
501888	988473	397227	69912	7563
9426	301177	936199	136021	826901
84784	453802	32822	777782	563359
504714	227637	931804	567587	479172
44518	774599	231905	808874	73858
744277	109958	82890	796908	881001
244534	306828	156361	159247	816282
553699	564685	977822	989517	196778
179110	869427	6101	460528	829105
966204	723768	195133	258793	284273
994262	345008	915586	288277	723385
388792	994970	502530	11421	408019
946105	321906	871649	81753	473776
165165	212616	996618	345539	325189
148802	983571	722859	808680	787111
752739	284452	659582	366018	443238
729980	312596	934402	202435	97056
602199	207183	676358	833718	548748
19476	188948	861160	86981	515604
673624	884866	580616	26581	298712
196466	482819	312406	115598	708114
456689	453698	861133	623707	793827
493906	496300	927070	236719	501661
809562	670699	774873	672466	116202
728621	465438	894224	375300	929306
159751	135399	211459	83235	883202
751599	386807	625205	439861	820828
628322	723440	271761	563506	707445
856589	900612	172986	389096	141718
562284	856294	964881	792253	944880
440094	667405	140198	73129	314805
686006	684747	739750	747745	593903
469537	970587	852917	765137	376647
818378	925108	688938	912232	510953
642635	379146	686332	130914	408128
489683	799443	517103	758072	257534
472594	994116	662544	135507	662225
867790	431834	660733	853382	653729
463543	395316	313783	414393	183206
102134	705006	425036	499564	890114
9897	225085	342832	503332	840483
624813	153524	90820	9924	543546
760035	237235	649741	338154	848072
732811	946731	979447	500381	104321
740069	845850	753972	839428	747788
945233	974286	448025	701296	503305
83230	163928	128899	235942	258567
301	894779	92308	470329	899144
771150	893460	971409	917366	153483
876686	426432	413552	776193	645287
148301	65103	875504	781642	904460
411171	558816	370752	389587	310418
230241	171808	214575	887659	893653
366740	936158	909703	585851	997866
799326	634677	312132	637595	200774
252044	769508	129511	100780	502059
370811	337717	571275	822239	812252
252405	368100	318234	740088	368820
298899	488133	856087	534313	527369
954852	753108	483586	614461	703213
338225	981767	285694	727448	918305
760076	429256	346379	244031	410015
949082	658549	529697	536185	253946
407999	615756	609204	511765	5561
766685	347877	788853	624029	960623
958335	558843	19646	500533	673
765219	338129	326457	973	976844
901814	210016	149721	407722	942223
465531	191533	93059	571397	755373
467231	209730	388161	925810	966691
172017	533934	924017	101373	553364
820473	215403	674755	744983	30023
852296	215403	800273	633183	198206
592239	86550	378325	483937	871665
293629	531703	416101	684860	132113
607918	490987	118327	871849	118653
932548	475836	811498	149826	438317
237652	320809	352232	180473	874319
225353	344216	876722	356880	739604
415535	109692	861391	201384	967095
373342	252411	937521	21458	541096
675574	598690	952703	208872	126679
554949	275222	498505	373237	682685
506265	343731	120258	375285	756152
113611	21709	138830	524146	896705
909083	794582	409222	393760	82320
387708	343296	54160	984299	16332
736996	551790	228887	892549	494970
697553	741183	466177	523361	927282
592407	173681	239703	8659	731610
342131	164386	533847	305958	123564
264675	978591	556801	75985	883480
908861	680467	164127	636247	752335
711120	577812	874228	778518	533792
432319	411770	935592	817231	418796
383049	891869	965634	25877	840724
442837	740846	598435	683199	494590
93504	593718	448877	872450	440103
236019	446102	167449	806204	250192
424931	409914	903057	354668	668923
615298	747138	421726	501581	308947
560746	279741	414739	672958	234365
929661	68317	730703	810734	969359
990387	352987	203602	697849	376882
735411	18248	789300	321153	489001
432089	735735	474083	672152	439241
457529	816060	245201	498755	924624
630264	774413	123009	229720	823148
381879	997877	63029	123276	244615
525616	746789	109973	95794	14931
315478	737975	510593	725666	257085
77493	791814	534237	940073	952473
597738	781828	164752	449458	68532
185809	305293	354871	671058	701603
863173	717473	676971	647135	211605
468874	346300	662202	767600	248540
221959	417488	180956	682220	230601
612085	822075	397543	798301	293700
920193	885569	270854	364445	402117
679771	864889	626594	787927	346721
511116	969845	568228	927318	850238
209660	574750	30353	876001	617336
411325	650815	457225	537042	966518
439739	769973	175826	626072	646542
596781	952386	629334	305074	987498
783688	985809	867358	791707	540527
204145	299487	635115	591825	368243
130388	774289	736316	285043	398954
725685	18281	524553	429504	915326
435846	809423	533461	560521	359435
155289	883970	229580	541534	167410
87864	859861	90152	871235	106624
69603	820142	201245	665540	102519
468217	701671	249466	517943	28923
918344	649265	460047	322842	718913
279421	222560	254841	389324	722613
99807	119141	176674	210788	413034
996014	355961	635084	331691	224695
275748	950612	869980	227302	314090
498186	203284	171617	532377	661299
170704	287822	903104	344945	832238
300858	146187	450524	57917	131494
958519	393810	403970	198047	577559
960929	451214	239461	679943	40270
989769	202857	875069	634855	862554
923994	717342	170174	638515	169831
314496	529331	173731	874125	874959
415576	870524	100854	768634	919417
416565	368104	966085	717454	309998
393164	800226	406200	488542	686016
321747	487128	239272	936776	425271
65072	47541	26269	91613	54906
628193	938506	598074	462554	678640
498089	89530	384117	267634	172711
440396	124588	286388	709348	252985
870033	35202	907678	999395	934786
385148	219103	653893	365606	830234
340628	875511	979883	981290	999927
762702	285233	1695	166315	633187
738152	163604	745737	464929	490698
486118	7919	410904	550898	995354
153169	399097	215734	731307	927515
582901	679176	950524	736924	309890
198634	351829	940298	770110	800084
767352	180879	781039	640816	881870
525974	158977	810904	332604	193935
941282	405051	653749	174138	225726
631088	400860	438963	772095	331234
615933	880582	102827	215087	662473
437062	817935	123135	45569	865050
532769	611266	762494	736610	859487
336967	200434	916593	956002	382234
479179	19918	74491	938133	217603
960495	395984	96732	37377	588705
387684	644952	804469	963599	542371
911413	892064	403378	827277	261617
802960	492165	171158	437477	40919
362136	340384	635502	875716	403864
877545	371749	784584	935513	588669
549147	693284	293020	572060	665533
951726	275776	596233	877662	42720
113748	364507	828960	353126	323295
866377	786460	97040	970619	218505
109248	744781	545255	171285	149934
84446	851312	660285	529422	6113
993357	689430	9494	882440	995274
749041	188555	269399	684703	3489
769159	268826	44280	564999	279637
611629	146083	333285	995541	898075
566762	938545	520969	788163	506880
77049	349686	661771	812933	655256
697278	756636	723624	204637	583745
382132	830326	29156	519806	32405
635647	499874	795740	112281	75138
450194	119621	588077	293152	177227
322564	790511	161890	982474	221155
948729	495583	867895	630871	416526
307845	809543	904063	334012	157687
92939	993756	377937	641872	863653
276193	17703	356290	266388	414553
976662	779403	206922	597707	958216
382257	365614	748692	354801	317068
295421	700683	4182	681322	704506
261246	361633	677735	227763	321653
760241	910045	684024	677098	870319
370541	803767	526805	704630	28572
717176	382292	931755	233028	202527
615312	958899	605753	557554	354862
692441	87590	454845	433319	753751
611588	636185	631212	908262	470306
176850	334775	768391	909083	660995
446475	514214	416157	736508	629101
493428	95006	631081	885875	801576
713806	959744	390491	468867	66568
574147	474386	63607	894631	474800
256127	543494	779951	351381	784222
273012	876104	793802	658856	406988
984607	406653	373092	788981	893978
161018	451806	144805	262475	106435
889071	861218	557664	96624	242951
974314	376719	424673	234404	695632
588982	424878	89675	963523	962020
756772	103506	659526	653540	94797
855344	483999	628206	966149	987779
901715	993884	982346	863098	274980
195591	209975	304753	213579	200933
672665	928456	286182	942372	974468
486586	485427	925073	115922	753045
56478	401402	129387	860206	976641
587986	472754	768741	7379	29203
931760	704380	610867	17471	666708
209529	655668	797663	393132	928821
950511	731312	436832	816415	976119
850163	238152	481429	224711	671937
682177	859263	913460	928550	197106
897439	183726	462622	960162	194897
448612	817347	26278	212990	798335
586996	59382	29181	641516	490820
989604	156485	21438	97291	127529
173417	800652	28523	268122	23048
499784	105266	4055	510989	646686
43056	255286	117998	88841	473015
435288	660652	146611	455601	821366
8364	17876	38134	598053	687793
891999	23641	712575	898804	983960
787792	860045	269469	268685	332867
943903	15365	247024	564572	357375
386723	581005	88755	453628	963351
688597	8947	800483	877817	145815
249327	623944	257072	463849	939259
812371	940129	870826	699283	120141
431042	459528	308126	655037	163981
456664	542205	411211	530003	825132
179779	714486	665958	150349	493292
615106	125399	565381	558727	903886
70552	134113	285698	162795	584194
950036	107682	918076	29957	854737
692330	784631	380207	867596	457353
372213	761891	899065	17405	349002
97082	384400	248085	44984	729747
825761	724989	935983	2488	635859
211794	462329	713035	776587	136743
173472	263579	4214	526991	308171
738435	171597	457295	376239	742548
559506	70570	977669	584601	289209
538629	910414	625235	665502	38187
639913	287545	516190	148606	829355
929311	536774	913611	247469	798946
253522	109803	433322	149886	128543
581937	816355	729160	489054	432271
653407	610767	662792	809371	204255
7413	199576	700798	484659	546390
110721	558870	508432	960700	996553
611442	726830	7495	65542	627836
448757	145308	84152	749137	316676
590223	700631	88475	359470	365652
230900	977689	36154	99665	370774
159838	54893	88977	838933	725219
253985	374365	886327	769405	99582
786927	546684	626487	188429	705744
62475	765298	953327	427236	151699
814199	349090	188311	955691	653101
983082	864539	569138	722036	387901
695061	815948	283944	525616	1369
952423	577939	778301	986373	79565
881274	297921	238372	952898	262657
965286	445969	16349	230411	944940
971901	150852	389010	111476	559646
523795	840743	776977	998312	795278
787465	639218	563424	807817	600702
899676	916319	985290	775771	453535
173432	371574	907417	853460	830217
688330	283184	597025	845851	937730
929054	735889	625858	95210	818605
657720	510952	947837	366115	730160
748877	436782	100466	137519	845332
793399	275446	21632	475278	725333
822341	232397	183643	963498	167347
121312	618708	155937	292663	799364
570039	371748	678703	440710	339972
743706	593634	841749	137377	403727
649261	842826	410742	242109	928886
69060	746812	559075	269322	5681
600297	495698	691121	312153	649728
806092	155693	964313	337417	95759
454091	960079	573804	866660	330545
21282	286307	363294	524963	157083
693045	265362	999902	870892	996792
737088	238883	264713	978489	767260
437951	283469	11998	867080	934999
513737	470722	939261	801634	453304
382107	330217	130926	105207	190357
19497	26692	171129	662189	252598
723411	200996	796438	538648	380166
133874	552103	671926	640129	355308
223834	914887	349595	70842	938315
249986	817197	817157	478119	260556
968143	383786	559030	885677	933491
144950	88250	740463	926481	571427
348764	769512	765850	134640	225881
24409	537955	973918	45716	370101
841783	119850	355925	301825	849100
744860	273414	859259	172245	248515
999804	185096	633228	109168	994210
57899	160573	684255	176163	976138
647875	782401	707960	609121	152028
5422	158223	400467	461206	86608
839858	457716	213438	98446	545769
599140	924743	96306	332581	600834
558536	896256	206490	245429	934174
509601	524283	574608	847718	615331
204739	386322	80816	915817	121332
697373	758282	80082	664983	850171
651427	32764	845036	441436	676039
693035	33253	917185	637969	18389
401966	642167	998220	489283	385187
880933	454901	172881	989387	596674
926243	513524	268527	270884	282255
157548	725489	138505	561645	993557
746274	481197	929240	133866	709950
458464	207416	632078	538228	367885
211745	322247	757634	899685	299538
936750	604876	590987	544810	713244
377224	741544	489384	620023	913656
901982	896304	164929	881237	799874
464074	738354	995367	306545	284980
730251	125007	104988	138517	582585
339286	259242	672887	439382	273405
301068	5530	485159	712322	384723
609452	854180	764842	522090	433671
970239	480005	176574	146333	827774
922713	598180	208244	521818	173551
901449	814899	476955	183323	736343
684334	681180	39988	205083	135207
877894	122529	712763	596931	201419
121877	266833	903300	973266	148433
822224	222693	291622	159057	8927
520855	875954	185444	424249	272089
24647	60221	617778	441818	143246
949031	435074	627902	63796	956100
518154	740884	763811	898506	69344
335647	803357	901826	670698	239532
717525	475683	178326	210032	397118
22082	196238	553974	711102	915846
929637	315178	841209	700784	762437
992094	658801	425258	438678	234016
885775	950170	434973	211753	569355
878380	355594	177657	912961	238826
174625	25181	398263	844041	119898
273798	576772	746551	86509	744476
882539	366515	721474	282932	129268
300398	489910	689077	620395	40568
626377	561342	695167	724069	268837
318667	718798	672339	475291	666137
930489	121177	58190	377873	464255
388986	774040	541473	533912	286850
29736	12452	292815	670621	688824
26241	364116	623408	655964	94101
349061	706721	461589	540401	620488
633372	196150	19531	672117	289673
76961	276270	574237	556454	211799
451750	705159	568464	740768	133481
550694	590465	191155	521429	902607
643650	25311	53733	281438	840342
823762	102061	280151	112812	365068
490894	158472	861297	606382	901917
300536	861515	980338	765071	155675
914871	63879	113914	892016	715423
658174	739298	805327	942447	414020
875673	738798	920569	546676	134572
533714	239451	661301	655822	112805
129079	118995	957145	975875	259824
693875	937743	475027	934158	781531
72178	776590	511788	357308	180390
251536	743056	475828	468260	612072
404729	554973	513675	952726	766821
972984	126458	747865	622717	710909
617284	261793	406369	919735	911100
340702	676702	698830	220184	745432
133049	199577	116803	693306	21174
237347	365655	944608	408638	515300
606379	304955	21256	247538	851295
637559	482021	486133	499386	384388
190086	852999	383086	834436	589648
352143	993704	721754	435927	288032
252539	454792	829224	320041	870299
516330	847642	42437	496893	251936
550262	734103	380516	734352	660550
745412	931140	408569	129515	634680
387586	612107	983993	978061	832839
72807	248347	389177	949763	17214
884777	39527	765930	170310	436788
997814	348536	308695	950951	331278
904436	511130	508785	638530	606225
53547	356965	411627	990458	90980
278201	188106	495212	175045	400273
201831	144924	900162	17555	621947
200260	935195	383995	397990	770224
934007	33763	819511	782667	87365
748286	571478	74239	383006	592606
806369	360793	15085	328730	886760
846493	803483	330570	408265	331466
525727	477186	919999	476266	879858
367515	907624	614084	600321	755511
269521	569050	730259	384691	436216
838851	723101	265133	840048	828722
158889	113714	768483	767203	344338
28296	998234	228986	6145	187743
413823	170100	801221	672227	900944
811832	299673	672985	37902	920660
878234	728720	112259	776294	925603
720757	129019	834466	476269	39026
563976	487062	137786	315079	881278
866201	81054	389272	161000	808018
721268	493301	643283	684314	298761
486077	475915	576517	549696	444584
43376	270502	409652	746461	355925
142499	52629	736644	55403	912818
196534	741632	430699	484413	894379
69836	44847	720255	974797	590408
543212	372258	985348	826915	101192
43472	174512	638509	549233	418286
692630	691867	26967	27915	341626
461398	363539	70875	342951	847606
947296	278749	343214	909648	81090
744550	688666	65573	725914	883749
707116	671846	467367	870707	711990
558114	572063	895668	165153	618870
254683	221457	340430	293627	244013
825655	436349	980598	397272	112849
99318	432999	75985	59108	15270
934554	548648	45696	345274	44424
70991	313333	376558	759802	191679
414481	776261	170391	101381	619179
360620	866363	788569	743185	126714
468184	477858	267638	46287	25333
769707	736794	371588	660294	705269
452757	152463	872050	630416	335386
270356	848932	943071	541293	221316
408104	269932	598287	712906	935391
430770	971470	306538	320526	722455
578384	320827	94574	759769	525556
8530	266641	437083	792332	838166
31930	597923	778482	768641	472198
66685	968078	72337	912200	391993
274554	174158	439368	751368	670348
748524	577186	581077	976828	451248
781488	141854	784386	9860	545710
284766	481555	551029	52147	582285
606306	629291	509638	465685	319455
371478	28118	593358	696073	173636
448364	562429	959208	984651	827322
613547	586096	285259	358974	108065
255931	231031	271380	785002	52886
915230	243336	640189	227189	417427
947926	881514	331466	505878	290241
985912	978063	639131	137250	99136
389838	224881	463596	284863	576752
905147	166554	494260	610023	855247
537822	555640	937725	301033	960998
929475	257304	654974	818835	269372
572062	475709	541043	497710	965413
806577	31956	493270	100292	726021
456914	244704	870290	565063	923898
227312	23971	416231	265820	235334
268080	528973	964428	822956	721434
67902	124815	337342	338464	422738
905608	770304	947229	868070	463056
269695	747181	434720	680322	146142
843847	449696	667335	878454	176299
699001	918289	514349	829562	691995
755705	993256	542446	664721	788323
860008	836394	373480	428637	650408
64267	496485	817453	513753	33901
338645	188177	935967	741001	762115
393542	20233	920425	630243	917409
913500	442287	75488	27755	186325
753506	91894	12236	63132	242754
309752	811702	960548	471642	427986
452962	105985	262185	261250	537557
535588	526323	16805	784682	408123
137418	601546	298805	561691	589646
771102	42826	322914	654147	534820
106285	742851	494479	431648	524213
460725	300778	640056	663578	408206
945243	840814	211663	327470	246019
76380	436385	991513	334595	330678
387497	674468	48680	417653	152439
353872	710370	482057	803458	441315
728589	998694	868629	473163	311178
284289	771449	976176	94000	279965
471250	920187	361174	405505	598460
266907	402076	759183	70170	812376
479244	727503	327229	924343	480795
975279	649084	24119	295035	240613
42091	903595	135775	629104	446325
735311	476084	393348	859485	49710
491165	41881	321985	738745	15734
231598	117092	776556	717738	990755
410040	584066	548872	819516	909225
560471	630469	411097	703439	155226
800427	876131	302077	321255	204735
761315	606404	184660	780853	823954
757626	444940	583132	265176	370047
468777	931207	130933	799591	930153
822719	12868	423317	233361	720665
241390	482969	566023	538695	19278
229786	606181	450085	622433	225930
664616	191119	522830	826522	981809
557657	367094	117238	532420	419682
60711	363976	948314	93280	372717
642040	509913	497525	667967	377994
758142	103324	779461	405185	962937
41751	183253	215216	718170	81189
114943	895815	955427	810039	364502
712555	373737	858429	137201	625879
10441	421732	583257	185535	166178
36613	74825	883148	660020	833985
930934	46330	146734	241004	456531
696217	893499	258365	545340	457615
931586	756861	911999	686399	923246
79978	941373	28208	356351	67321
525410	326735	282422	572341	862453
995577	603164	906099	323611	775385
383978	103827	682383	583751	42998
849515	253630	31926	532367	742189
517546	315898	393234	720953	719425
693255	323135	586545	48005	841849
595725	501499	735575	394208	571080
565112	730267	584381	721756	606450
757483	259294	656463	445228	722885
750286	94892	619822	929646	274224
878186	759268	335484	629146	784777
953263	59252	655499	467134	812317
853372	57190	94055	3929	234485
577000	283648	255935	608980	260958
815082	259751	3123	57357	140882
284647	642856	688771	321512	186175
319597	554621	280809	293956	865176
890689	785440	769524	921202	454986
540014	191510	866115	77444	533198
349300	345227	192863	971314	947471
204650	902135	956571	924587	787321
403426	242579	756648	307080	846483
815392	88264	143758	182771	426189
447470	437445	427435	941069	618063
997204	357025	689709	558453	511858
734477	168861	533954	585305	73950
954436	392667	346	254752	695226
498079	261617	443444	111391	962184
101590	905621	177196	118804	297737
43159	231255	480368	225593	190386
552804	623567	796027	474673	844677
730329	745820	717292	668415	610694
993514	900263	134037	980231	510863
724827	996089	224420	849626	527090
816128	938269	317113	807450	638613
854360	841796	971107	534979	850063
457842	575706	990667	320161	140321
247342	387173	786237	959259	814280
906908	786390	771781	612119	52849
269572	650358	362148	502438	267627
322962	674797	645959	646413	508585
589251	367869	926403	812405	120973
887329	821637	374727	678152	377630
435358	510750	109067	637820	151663
205824	412984	458327	409030	389262
921138	645914	782946	391104	292142
823520	916902	829090	421375	570179
834571	989980	641047	598797	525111
126589	894161	420848	196799	703992
122382	156446	120792	997788	672779
835427	510871	484132	337328	697581
934028	484196	416843	485606	381000
182307	155866	379727	661761	508397
137985	965274	378003	762343	50389
139216	945070	649539	502636	1979
733802	418584	12706	205854	83885
905425	734390	317328	38589	307284
701831	290046	14993	533256	990109
366503	44443	266753	239320	401339
489507	47791	107737	201563	200529
727184	633732	207239	910130	143903
619575	976434	282564	557350	184975
546163	205628	805162	43479	492672
232971	340603	256920	986390	9760
330618	620409	637787	383440	800340
536025	738141	749161	599556	806420
71314	587415	767594	732639	594684
975888	712516	285419	769363	904174
261435	509504	28192	959280	477496
791808	692576	567312	139330	239853
836841	377124	73770	147626	35762
379707	638273	152708	826472	591147
420647	279751	221952	719714	8548
914971	217389	94128	435765	599048
160671	611886	599261	848893	103528
258201	60438	524683	694186	982102
736955	604728	237834	308914	266827
137659	86123	648981	494059	380205
607021	945938	798320	31692	350523
47798	144574	721379	177793	774192
464349	727438	863364	991296	699065
493359	637679	631631	912498	950415
37907	189202	682126	472214	726455
204110	953199	36705	385620	740777
351673	109219	950709	826881	198921
834287	503698	935266	332731	235002
270055	737652	307869	915407	404937
284618	564344	93923	829534	573967
780221	293934	909786	343305	117271
690472	291828	738155	327392	152072
362205	779267	190930	597981	333636
686832	128564	202442	777712	408332
44416	152660	239974	256346	840716
554910	729444	610110	893166	421836
70491	720061	462383	551885	477738
418004	893074	728448	853084	619815
821070	191995	624527	154886	125852
648520	62540	932157	99748	355935
900413	388594	479479	666	850286
30199	342977	75958	828813	848514
32233	615146	917713	156331	70037
815223	313151	444790	64800	253278
312265	621576	183654	817916	947012
595250	576344	503819	487928	373310
785823	349267	361693	166323	212120
388034	590607	215982	625696	495417
